filename	bbid	bbclass	word	bbCoord_x0	bbCoord_y0	bbCoord_x1	bbCoord_y1	bbid	
2003ABE.pdf-1.png	word_1_727	ocrx_word	4.97	2137	2428	2212	2447	word_1_727	
2003ABE.pdf-1.png	word_1_728	ocrx_word	56.93	2298	2428	2391	2447	word_1_728	
2003ABE.pdf-1.png	word_1_729	ocrx_word	a	193	2454	210	2489	word_1_729	
2003ABE.pdf-1.png	word_1_730	ocrx_word	GREATEST	244	2461	402	2480	word_1_730	
2003ABE.pdf-1.png	word_1_731	ocrx_word	24-HOUR	425	2461	563	2480	word_1_731	
2003ABE.pdf-1.png	word_1_732	ocrx_word	(IN.)	592	2458	674	2483	word_1_732	
2003ABE.pdf-1.png	word_1_733	ocrx_word	0.70	819	2461	892	2480	word_1_733	
2003ABE.pdf-1.png	word_1_734	ocrx_word	1.10	938	2461	1012	2480	word_1_734	
2003ABE.pdf-1.png	word_1_735	ocrx_word	1.36	1058	2461	1131	2480	word_1_735	
2003ABE.pdf-1.png	word_1_736	ocrx_word	0.49	1179	2461	1252	2480	word_1_736	
2003ABE.pdf-1.png	word_1_737	ocrx_word	1.44	1298	2461	1372	2480	word_1_737	
2003ABE.pdf-1.png	word_1_738	ocrx_word	2.72	1417	2461	1491	2480	word_1_738	
2003ABE.pdf-1.png	word_1_739	ocrx_word	3.51	1537	2461	1612	2480	word_1_739	
2003ABE.pdf-1.png	word_1_740	ocrx_word	1.65	1658	2461	1732	2480	word_1_740	
2003ABE.pdf-1.png	word_1_741	ocrx_word	3.23	1777	2461	1851	2480	word_1_741	
2003ABE.pdf-1.png	word_1_742	ocrx_word	2.31	1897	2461	1972	2480	word_1_742	
2003ABE.pdf-1.png	word_1_743	ocrx_word	1.37	2018	2461	2092	2480	word_1_743	
2003ABE.pdf-1.png	word_1_744	ocrx_word	1.28	2138	2461	2211	2480	word_1_744	
2003ABE.pdf-1.png	word_1_745	ocrx_word	3.51	2317	2461	2392	2480	word_1_745	
2003ABE.pdf-1.png	word_1_746	ocrx_word	E	193	2492	210	2523	word_1_746	
2003ABE.pdf-1.png	word_1_747	ocrx_word	DANE	284	2494	361	2513	word_1_747	
2003ABE.pdf-1.png	word_1_748	ocrx_word	OF	384	2494	422	2513	word_1_748	
2003ABE.pdf-1.png	word_1_749	ocrx_word	OCCUQRENCE	444	2494	641	2513	word_1_749	
2003ABE.pdf-1.png	word_1_750	ocrx_word	01-02	798	2496	879	2513	word_1_750	
2003ABE.pdf-1.png	word_1_751	ocrx_word	16-17	918	2496	998	2513	word_1_751	
2003ABE.pdf-1.png	word_1_752	ocrx_word	20-21	1037	2496	1118	2513	word_1_752	
2003ABE.pdf-1.png	word_1_753	ocrx_word	25-26	1157	2496	1237	2513	word_1_753	
2003ABE.pdf-1.png	word_1_754	ocrx_word	25-26	1277	2496	1357	2513	word_1_754	
2003ABE.pdf-1.png	word_1_755	ocrx_word	20-21	1397	2496	1478	2513	word_1_755	
2003ABE.pdf-1.png	word_1_756	ocrx_word	21-22	1517	2496	1597	2513	word_1_756	
2003ABE.pdf-1.png	word_1_757	ocrx_word	03-04	1638	2496	1717	2513	word_1_757	
2003ABE.pdf-1.png	word_1_758	ocrx_word	15	1758	2496	1787	2513	word_1_758	
2003ABE.pdf-1.png	word_1_759	ocrx_word	26-27	1877	2496	1958	2513	word_1_759	
2003ABE.pdf-1.png	word_1_760	ocrx_word	19-20	1998	2496	2078	2513	word_1_760	
2003ABE.pdf-1.png	word_1_761	ocrx_word	10-11	2118	2496	2198	2513	word_1_761	
2003ABE.pdf-1.png	word_1_762	ocrx_word	JUL	2254	2496	2303	2513	word_1_762	
2003ABE.pdf-1.png	word_1_763	ocrx_word	21-22	2322	2496	2402	2513	word_1_763	
2003ABE.pdf-1.png	word_1_764	ocrx_word	8	193	2527	210	2558	word_1_764	
2003ABE.pdf-1.png	word_1_765	ocrx_word	NUMBER	243	2527	363	2546	word_1_765	
2003ABE.pdf-1.png	word_1_766	ocrx_word	OF	384	2527	422	2546	word_1_766	
2003ABE.pdf-1.png	word_1_767	ocrx_word	DAYS	444	2527	521	2546	word_1_767	
2003ABE.pdf-1.png	word_1_768	ocrx_word	WITH:	543	2527	636	2546	word_1_768	
2003ABE.pdf-1.png	word_1_769	ocrx_word	5	193	2561	210	2594	word_1_769	
2003ABE.pdf-1.png	word_1_770	ocrx_word	PRECIPI	285	2561	420	2580	word_1_770	
2003ABE.pdf-1.png	word_1_771	ocrx_word	A	443	2561	463	2580	word_1_771	
2003ABE.pdf-1.png	word_1_772	ocrx_word	ION	486	2561	543	2580	word_1_772	
2003ABE.pdf-1.png	word_1_773	ocrx_word	Z	564	2558	581	2580	word_1_773	
2003ABE.pdf-1.png	word_1_774	ocrx_word	0.01	605	2561	678	2580	word_1_774	
2003ABE.pdf-1.png	word_1_775	ocrx_word	11	838	2561	872	2580	word_1_775	
2003ABE.pdf-1.png	word_1_776	ocrx_word	10	958	2561	992	2580	word_1_776	
2003ABE.pdf-1.png	word_1_777	ocrx_word	10	1078	2561	1112	2580	word_1_777	
2003ABE.pdf-1.png	word_1_778	ocrx_word	15	1198	2561	1232	2580	word_1_778	
2003ABE.pdf-1.png	word_1_779	ocrx_word	17	1318	2561	1352	2580	word_1_779	
2003ABE.pdf-1.png	word_1_780	ocrx_word	16	1438	2561	1471	2580	word_1_780	
2003ABE.pdf-1.png	word_1_781	ocrx_word	11	1558	2561	1592	2580	word_1_781	
2003ABE.pdf-1.png	word_1_782	ocrx_word	14	1678	2561	1712	2580	word_1_782	
2003ABE.pdf-1.png	word_1_783	ocrx_word	15	1798	2561	1832	2580	word_1_783	
2003ABE.pdf-1.png	word_1_784	ocrx_word	9	1938	2561	1952	2580	word_1_784	
2003ABE.pdf-1.png	word_1_785	ocrx_word	10	2038	2561	2072	2580	word_1_785	
2003ABE.pdf-1.png	word_1_786	ocrx_word	8	2178	2561	2191	2580	word_1_786	
2003ABE.pdf-1.png	word_1_787	ocrx_word	146	2338	2561	2391	2580	word_1_787	
2003ABE.pdf-1.png	word_1_788	ocrx_word	m	193	2596	210	2610	word_1_788	
2003ABE.pdf-1.png	word_1_789	ocrx_word	PRECIPI	285	2594	420	2613	word_1_789	
2003ABE.pdf-1.png	word_1_790	ocrx_word	A	443	2594	463	2613	word_1_790	
2003ABE.pdf-1.png	word_1_791	ocrx_word	ION	486	2594	543	2613	word_1_791	
2003ABE.pdf-1.png	word_1_792	ocrx_word	Z	564	2591	581	2613	word_1_792	
2003ABE.pdf-1.png	word_1_793	ocrx_word	0.10	605	2594	678	2613	word_1_793	
2003ABE.pdf-1.png	word_1_794	ocrx_word	3	857	2594	871	2613	word_1_794	
2003ABE.pdf-1.png	word_1_795	ocrx_word	6	978	2594	991	2613	word_1_795	
2003ABE.pdf-1.png	word_1_796	ocrx_word	9	1098	2594	1112	2613	word_1_796	
2003ABE.pdf-1.png	word_1_797	ocrx_word	9	1218	2594	1232	2613	word_1_797	
2003ABE.pdf-1.png	word_1_798	ocrx_word	8	1338	2594	1351	2613	word_1_798	
2003ABE.pdf-1.png	word_1_799	ocrx_word	13	1438	2594	1471	2613	word_1_799	
2003ABE.pdf-1.png	word_1_800	ocrx_word	6	1578	2594	1591	2613	word_1_800	
2003ABE.pdf-1.png	word_1_801	ocrx_word	8	1698	2594	1711	2613	word_1_801	
2003ABE.pdf-1.png	word_1_802	ocrx_word	13	1798	2594	1831	2613	word_1_802	
2003ABE.pdf-1.png	word_1_803	ocrx_word	8	1938	2594	1951	2613	word_1_803	
2003ABE.pdf-1.png	word_1_804	ocrx_word	5	2058	2594	2072	2613	word_1_804	
2003ABE.pdf-1.png	word_1_805	ocrx_word	7	2178	2594	2192	2613	word_1_805	
2003ABE.pdf-1.png	word_1_806	ocrx_word	95	2358	2594	2392	2613	word_1_806	
2003ABE.pdf-1.png	word_1_807	ocrx_word	PRECIPI	285	2627	420	2646	word_1_807	
2003ABE.pdf-1.png	word_1_808	ocrx_word	A	443	2627	463	2646	word_1_808	
2003ABE.pdf-1.png	word_1_809	ocrx_word	ION	486	2627	543	2646	word_1_809	
2003ABE.pdf-1.png	word_1_810	ocrx_word	Z	564	2624	581	2646	word_1_810	
2003ABE.pdf-1.png	word_1_811	ocrx_word	1.00	604	2627	678	2646	word_1_811	
2003ABE.pdf-1.png	word_1_812	ocrx_word	0	859	2627	872	2646	word_1_812	
2003ABE.pdf-1.png	word_1_813	ocrx_word	1	978	2627	992	2646	word_1_813	
2003ABE.pdf-1.png	word_1_814	ocrx_word	1	1098	2627	1112	2646	word_1_814	
2003ABE.pdf-1.png	word_1_815	ocrx_word	0	1219	2627	1232	2646	word_1_815	
2003ABE.pdf-1.png	word_1_816	ocrx_word	1	1338	2627	1352	2646	word_1_816	
2003ABE.pdf-1.png	word_1_817	ocrx_word	1	1458	2627	1472	2646	word_1_817	
2003ABE.pdf-1.png	word_1_818	ocrx_word	2	1577	2627	1591	2646	word_1_818	
2003ABE.pdf-1.png	word_1_819	ocrx_word	2	1697	2627	1711	2646	word_1_819	
2003ABE.pdf-1.png	word_1_820	ocrx_word	3	1817	2627	1831	2646	word_1_820	
2003ABE.pdf-1.png	word_1_821	ocrx_word	2	1937	2627	1951	2646	word_1_821	
2003ABE.pdf-1.png	word_1_822	ocrx_word	2	2057	2627	2071	2646	word_1_822	
2003ABE.pdf-1.png	word_1_823	ocrx_word	0	2179	2627	2192	2646	word_1_823	
2003ABE.pdf-1.png	word_1_824	ocrx_word	15	2358	2627	2392	2646	word_1_824	
2003ABE.pdf-1.png	word_1_825	ocrx_word	SNOW,ICE	245	2693	401	2717	word_1_825	
2003ABE.pdf-1.png	word_1_826	ocrx_word	PELLETS,HAIL:	425	2693	676	2717	word_1_826	
2003ABE.pdf-1.png	word_1_827	ocrx_word	3	193	2722	210	2754	word_1_827	
2003ABE.pdf-1.png	word_1_828	ocrx_word	TOTAL	244	2727	342	2746	word_1_828	
2003ABE.pdf-1.png	word_1_829	ocrx_word	(IN.)	372	2724	454	2749	word_1_829	
2003ABE.pdf-1.png	word_1_830	ocrx_word	4.7	837	2727	892	2746	word_1_830	
2003ABE.pdf-1.png	word_1_831	ocrx_word	27.5	937	2727	1012	2746	word_1_831	
2003ABE.pdf-1.png	word_1_832	ocrx_word	1.8	1078	2727	1131	2746	word_1_832	
2003ABE.pdf-1.png	word_1_833	ocrx_word	4.0	1197	2727	1252	2746	word_1_833	
2003ABE.pdf-1.png	word_1_834	ocrx_word	0.0	1319	2727	1372	2746	word_1_834	
2003ABE.pdf-1.png	word_1_835	ocrx_word	0.0	1439	2727	1492	2746	word_1_835	
2003ABE.pdf-1.png	word_1_836	ocrx_word	0.0	1559	2727	1612	2746	word_1_836	
2003ABE.pdf-1.png	word_1_837	ocrx_word	0.0	1679	2727	1732	2746	word_1_837	
2003ABE.pdf-1.png	word_1_838	ocrx_word	0.0	1799	2727	1852	2746	word_1_838	
2003ABE.pdf-1.png	word_1_839	ocrx_word	12.0	2138	2727	2212	2746	word_1_839	
2003ABE.pdf-1.png	word_1_840	ocrx_word	50.0	2318	2727	2392	2746	word_1_840	
2003ABE.pdf-1.png	word_1_841	ocrx_word	g	193	2755	210	2788	word_1_841	
2003ABE.pdf-1.png	word_1_842	ocrx_word	GREATEST	244	2760	402	2779	word_1_842	
2003ABE.pdf-1.png	word_1_843	ocrx_word	24-HOUR	425	2760	563	2779	word_1_843	
2003ABE.pdf-1.png	word_1_844	ocrx_word	(IN.)	592	2757	674	2782	word_1_844	
2003ABE.pdf-1.png	word_1_845	ocrx_word	1.1	838	2760	892	2779	word_1_845	
2003ABE.pdf-1.png	word_1_846	ocrx_word	18.0	938	2760	1012	2779	word_1_846	
2003ABE.pdf-1.png	word_1_847	ocrx_word	1.8	1078	2760	1131	2779	word_1_847	
2003ABE.pdf-1.png	word_1_848	ocrx_word	4.0	1197	2760	1252	2779	word_1_848	
2003ABE.pdf-1.png	word_1_849	ocrx_word	0.0	1319	2760	1372	2779	word_1_849	
2003ABE.pdf-1.png	word_1_850	ocrx_word	0.0	1439	2760	1492	2779	word_1_850	
2003ABE.pdf-1.png	word_1_851	ocrx_word	0.0	1559	2760	1612	2779	word_1_851	
2003ABE.pdf-1.png	word_1_852	ocrx_word	0.0	1679	2760	1732	2779	word_1_852	
2003ABE.pdf-1.png	word_1_853	ocrx_word	0.0	1799	2760	1852	2779	word_1_853	
2003ABE.pdf-1.png	word_1_854	ocrx_word	7.0	2158	2760	2212	2779	word_1_854	
2003ABE.pdf-1.png	word_1_855	ocrx_word	18.0	2318	2760	2392	2779	word_1_855	
2003ABE.pdf-1.png	word_1_856	ocrx_word	E	193	2791	210	2824	word_1_856	
2003ABE.pdf-1.png	word_1_857	ocrx_word	DANE	284	2793	361	2812	word_1_857	
2003ABE.pdf-1.png	word_1_858	ocrx_word	OF	384	2793	422	2812	word_1_858	
2003ABE.pdf-1.png	word_1_859	ocrx_word	OCCURRENCE	444	2793	641	2812	word_1_859	
2003ABE.pdf-1.png	word_1_860	ocrx_word	05	815	2795	844	2812	word_1_860	
2003ABE.pdf-1.png	word_1_861	ocrx_word	17	935	2795	964	2812	word_1_861	
2003ABE.pdf-1.png	word_1_862	ocrx_word	06	1055	2795	1083	2812	word_1_862	
2003ABE.pdf-1.png	word_1_863	ocrx_word	O7	1175	2795	1204	2812	word_1_863	
2003ABE.pdf-1.png	word_1_864	ocrx_word	23	1894	2795	1923	2812	word_1_864	
2003ABE.pdf-1.png	word_1_865	ocrx_word	25+	2014	2795	2062	2812	word_1_865	
2003ABE.pdf-1.png	word_1_866	ocrx_word	05	2135	2795	2164	2812	word_1_866	
2003ABE.pdf-1.png	word_1_867	ocrx_word	FEB	2237	2795	2285	2812	word_1_867	
2003ABE.pdf-1.png	word_1_868	ocrx_word	17	2306	2795	2335	2812	word_1_868	
2003ABE.pdf-1.png	word_1_869	ocrx_word	E	193	2826	210	2858	word_1_869	
2003ABE.pdf-1.png	word_1_870	ocrx_word	MAXIMUM	243	2826	383	2845	word_1_870	
2003ABE.pdf-1.png	word_1_871	ocrx_word	SNOW	405	2826	483	2845	word_1_871	
2003ABE.pdf-1.png	word_1_872	ocrx_word	DEPTH	504	2826	602	2845	word_1_872	
2003ABE.pdf-1.png	word_1_873	ocrx_word	(IN.)	632	2823	714	2848	word_1_873	
2003ABE.pdf-1.png	word_1_874	ocrx_word	DATE	284	2859	361	2878	word_1_874	
2003ABE.pdf-1.png	word_1_875	ocrx_word	OF	384	2859	422	2878	word_1_875	
2003ABE.pdf-1.png	word_1_876	ocrx_word	OCCURRENCE	444	2859	641	2878	word_1_876	
2003ABE.pdf-1.png	word_1_877	ocrx_word	NUMBER	243	2893	363	2912	word_1_877	
2003ABE.pdf-1.png	word_1_878	ocrx_word	OF	384	2893	422	2912	word_1_878	
2003ABE.pdf-1.png	word_1_879	ocrx_word	DAYS	444	2893	521	2912	word_1_879	
2003ABE.pdf-1.png	word_1_880	ocrx_word	WITH:	543	2893	636	2912	word_1_880	
2003ABE.pdf-1.png	word_1_881	ocrx_word	SNOWFALL	285	2926	442	2945	word_1_881	
2003ABE.pdf-1.png	word_1_882	ocrx_word	2	464	2923	481	2945	word_1_882	
2003ABE.pdf-1.png	word_1_883	ocrx_word	1.0	504	2926	558	2945	word_1_883	
2003ABE.pdf-1.png	word_1_884	ocrx_word	2	857	2926	871	2945	word_1_884	
2003ABE.pdf-1.png	word_1_885	ocrx_word	3	977	2926	991	2945	word_1_885	
2003ABE.pdf-1.png	word_1_886	ocrx_word	1	1098	2926	1112	2945	word_1_886	
2003ABE.pdf-1.png	word_1_887	ocrx_word	1	1218	2926	1232	2945	word_1_887	
2003ABE.pdf-1.png	word_1_888	ocrx_word	0	1339	2926	1352	2945	word_1_888	
2003ABE.pdf-1.png	word_1_889	ocrx_word	0	1459	2926	1472	2945	word_1_889	
2003ABE.pdf-1.png	word_1_890	ocrx_word	0	1579	2926	1592	2945	word_1_890	
2003ABE.pdf-1.png	word_1_891	ocrx_word	0	1699	2926	1712	2945	word_1_891	
2003ABE.pdf-1.png	word_1_892	ocrx_word	0	1819	2926	1832	2945	word_1_892	
2003ABE.pdf-1.png	word_1_893	ocrx_word	0	1939	2926	1952	2945	word_1_893	
2003ABE.pdf-1.png	word_1_894	ocrx_word	0	2059	2926	2072	2945	word_1_894	
2003ABE.pdf-1.png	word_1_895	ocrx_word	3	2177	2926	2191	2945	word_1_895	
2003ABE.pdf-1.png	word_1_896	ocrx_word	10	2358	2926	2392	2945	word_1_896	
2003ABE.pdf-1.png	word_1_897	ocrx_word	published	220	2998	400	3026	word_1_897	
2003ABE.pdf-1.png	word_1_898	ocrx_word	by:	420	2999	473	3026	word_1_898	
2003ABE.pdf-1.png	word_1_899	ocrx_word	NCDC	500	3001	579	3020	word_1_899	
2003ABE.pdf-1.png	word_1_900	ocrx_word	Asheville,	600	2998	792	3025	word_1_900	
2003ABE.pdf-1.png	word_1_901	ocrx_word	NC	820	3001	859	3020	word_1_901	
2003ABE.pdf-1.png	word_1_902	ocrx_word	2	1294	3001	1308	3020	word_1_902	
2003ABE.pdf-1.png	word_1_903	ocrx_word	 	2418	399	2422	2981	word_1_903	
2003ABE.pdf-2.png	word_1_1	ocrx_word	NORMALS,	721	198	1023	246	word_1_1	
2003ABE.pdf-2.png	word_1_2	ocrx_word	MEANS,	1081	198	1303	246	word_1_2	
2003ABE.pdf-2.png	word_1_3	ocrx_word	AND	1359	198	1477	236	word_1_3	
2003ABE.pdf-2.png	word_1_4	ocrx_word	EXTREMES	1523	198	1835	236	word_1_4	
2003ABE.pdf-2.png	word_1_5	ocrx_word	 	169	403	2361	405	word_1_5	
2003ABE.pdf-2.png	word_1_6	ocrx_word	 	169	457	2361	459	word_1_6	
2003ABE.pdf-2.png	word_1_7	ocrx_word	 	191	601	193	879	word_1_7	
2003ABE.pdf-2.png	word_1_8	ocrx_word	 	339	658	457	660	word_1_8	
2003ABE.pdf-2.png	word_1_9	ocrx_word	 	402	508	406	693	word_1_9	
2003ABE.pdf-2.png	word_1_10	ocrx_word	 	443	641	445	726	word_1_10	
2003ABE.pdf-2.png	word_1_11	ocrx_word	 	342	338	347	959	word_1_11	
2003ABE.pdf-2.png	word_1_12	ocrx_word	 	462	774	466	959	word_1_12	
2003ABE.pdf-2.png	word_1_13	ocrx_word	 	169	1151	2361	1153	word_1_13	
2003ABE.pdf-2.png	word_1_14	ocrx_word	 	193	1220	457	1224	word_1_14	
2003ABE.pdf-2.png	word_1_15	ocrx_word	 	339	1222	457	1224	word_1_15	
2003ABE.pdf-2.png	word_1_16	ocrx_word	 	169	1247	2361	1249	word_1_16	
2003ABE.pdf-2.png	word_1_17	ocrx_word	 	342	1172	345	1424	word_1_17	
2003ABE.pdf-2.png	word_1_18	ocrx_word	 	443	1205	445	1424	word_1_18	
2003ABE.pdf-2.png	word_1_19	ocrx_word	 	487	1305	489	1424	word_1_19	
2003ABE.pdf-2.png	word_1_20	ocrx_word	 	169	1443	2361	1445	word_1_20	
2003ABE.pdf-2.png	word_1_21	ocrx_word	 	169	1511	2361	1513	word_1_21	
2003ABE.pdf-2.png	word_1_22	ocrx_word	 	169	1655	2361	1657	word_1_22	
2003ABE.pdf-2.png	word_1_23	ocrx_word	 	567	1745	569	1797	word_1_23	
2003ABE.pdf-2.png	word_1_24	ocrx_word	 	302	1712	305	1897	word_1_24	
2003ABE.pdf-2.png	word_1_25	ocrx_word	 	169	1915	2361	1917	word_1_25	
2003ABE.pdf-2.png	word_1_26	ocrx_word	 	169	2017	2361	2019	word_1_26	
2003ABE.pdf-2.png	word_1_27	ocrx_word	 	407	2177	409	2329	word_1_27	
2003ABE.pdf-2.png	word_1_28	ocrx_word	 	169	2383	2361	2385	word_1_28	
2003ABE.pdf-2.png	word_1_29	ocrx_word	 	191	2501	193	2659	word_1_29	
2003ABE.pdf-2.png	word_1_30	ocrx_word	 	467	2442	469	2528	word_1_30	
2003ABE.pdf-2.png	word_1_31	ocrx_word	 	503	2442	505	2528	word_1_31	
2003ABE.pdf-2.png	word_1_32	ocrx_word	 	319	2681	477	2683	word_1_32	
2003ABE.pdf-2.png	word_1_33	ocrx_word	 	427	2681	429	2742	word_1_33	
2003ABE.pdf-2.png	word_1_34	ocrx_word	 	319	2723	477	2725	word_1_34	
2003ABE.pdf-2.png	word_1_35	ocrx_word	 	169	2763	2361	2765	word_1_35	
2003ABE.pdf-2.png	word_1_36	ocrx_word	 	168	403	172	3110	word_1_36	
2003ABE.pdf-2.png	word_1_37	ocrx_word	 	208	2841	210	2879	word_1_37	
2003ABE.pdf-2.png	word_1_38	ocrx_word	 	467	2681	469	2843	word_1_38	
2003ABE.pdf-2.png	word_1_39	ocrx_word	 	342	2210	345	3043	word_1_39	
2003ABE.pdf-2.png	word_1_40	ocrx_word	 	228	403	232	3111	word_1_40	
2003ABE.pdf-2.png	word_1_41	ocrx_word	 	750	403	754	3111	word_1_41	
2003ABE.pdf-2.png	word_1_42	ocrx_word	 	818	403	822	3111	word_1_42	
2003ABE.pdf-2.png	word_1_43	ocrx_word	 	940	403	944	3111	word_1_43	
2003ABE.pdf-2.png	word_1_44	ocrx_word	 	1052	403	1056	3111	word_1_44	
2003ABE.pdf-2.png	word_1_45	ocrx_word	 	1166	403	1170	3111	word_1_45	
2003ABE.pdf-2.png	word_1_46	ocrx_word	 	1273	403	1277	3111	word_1_46	
2003ABE.pdf-2.png	word_1_47	ocrx_word	 	1331	2824	1333	2910	word_1_47	
2003ABE.pdf-2.png	word_1_48	ocrx_word	 	1384	403	1388	3111	word_1_48	
2003ABE.pdf-2.png	word_1_49	ocrx_word	 	1498	403	1502	3111	word_1_49	
2003ABE.pdf-2.png	word_1_50	ocrx_word	 	1609	338	1613	3111	word_1_50	
2003ABE.pdf-2.png	word_1_51	ocrx_word	 	1720	403	1724	3111	word_1_51	
2003ABE.pdf-2.png	word_1_52	ocrx_word	 	1832	403	1836	3111	word_1_52	
2003ABE.pdf-2.png	word_1_53	ocrx_word	 	1940	403	1944	3111	word_1_53	
2003ABE.pdf-2.png	word_1_54	ocrx_word	 	2052	403	2056	3111	word_1_54	
2003ABE.pdf-2.png	word_1_55	ocrx_word	 	2164	403	2168	3111	word_1_55	
2003ABE.pdf-2.png	word_1_56	ocrx_word	 	169	3108	2361	3110	word_1_56	
2003ABE.pdf-2.png	word_1_57	ocrx_word	ALLENTOWN,	909	273	1198	310	word_1_57	
2003ABE.pdf-2.png	word_1_58	ocrx_word	PA	1244	274	1300	303	word_1_58	
2003ABE.pdf-2.png	word_1_59	ocrx_word	(ABE)	1374	270	1496	308	word_1_59	
2003ABE.pdf-2.png	word_1_60	ocrx_word	LATITUDE:	221	338	393	357	word_1_60	
2003ABE.pdf-2.png	word_1_61	ocrx_word	LONGITUDE:	601	338	793	357	word_1_61	
2003ABE.pdf-2.png	word_1_62	ocrx_word	ELEVATION	1001	338	1180	357	word_1_62	
2003ABE.pdf-2.png	word_1_63	ocrx_word	(FT):	1209	335	1293	360	word_1_63	
2003ABE.pdf-2.png	word_1_64	ocrx_word	I”'IME	1601	338	1678	357	word_1_64	
2003ABE.pdf-2.png	word_1_65	ocrx_word	ZONE:	1702	338	1793	357	word_1_65	
2003ABE.pdf-2.png	word_1_66	ocrx_word	WBAN:	2020	338	2113	357	word_1_66	
2003ABE.pdf-2.png	word_1_67	ocrx_word	14737	2143	338	2237	357	word_1_67	
2003ABE.pdf-2.png	word_1_68	ocrx_word	400	182	369	232	394	word_1_68	
2003ABE.pdf-2.png	word_1_69	ocrx_word	39'	259	375	309	394	word_1_69	
2003ABE.pdf-2.png	word_1_70	ocrx_word	03	341	375	392	394	word_1_70	
2003ABE.pdf-2.png	word_1_71	ocrx_word	N	417	375	437	394	word_1_71	
2003ABE.pdf-2.png	word_1_72	ocrx_word	75°	600	369	649	394	word_1_72	
2003ABE.pdf-2.png	word_1_73	ocrx_word	26'	676	375	726	394	word_1_73	
2003ABE.pdf-2.png	word_1_74	ocrx_word	57	757	375	809	394	word_1_74	
2003ABE.pdf-2.png	word_1_75	ocrx_word	W	834	375	854	394	word_1_75	
2003ABE.pdf-2.png	word_1_76	ocrx_word	GRND:	935	375	1027	394	word_1_76	
2003ABE.pdf-2.png	word_1_77	ocrx_word	375	1096	375	1151	394	word_1_77	
2003ABE.pdf-2.png	word_1_78	ocrx_word	BARO:	1255	375	1347	394	word_1_78	
2003ABE.pdf-2.png	word_1_79	ocrx_word	378	1416	375	1470	394	word_1_79	
2003ABE.pdf-2.png	word_1_80	ocrx_word	EASTERN	1595	375	1734	394	word_1_80	
2003ABE.pdf-2.png	word_1_81	ocrx_word	(UTC	1783	372	1853	397	word_1_81	
2003ABE.pdf-2.png	word_1_82	ocrx_word	NA	1876	379	1892	394	word_1_82	
2003ABE.pdf-2.png	word_1_83	ocrx_word	5)	1937	372	1965	397	word_1_83	
2003ABE.pdf-2.png	word_1_84	ocrx_word	ELEMENT	403	429	541	448	word_1_84	
2003ABE.pdf-2.png	word_1_85	ocrx_word	FOR	766	430	809	444	word_1_85	
2003ABE.pdf-2.png	word_1_86	ocrx_word	JAN	866	430	924	449	word_1_86	
2003ABE.pdf-2.png	word_1_87	ocrx_word	FEB	990	429	1046	448	word_1_87	
2003ABE.pdf-2.png	word_1_88	ocrx_word	MAR	1084	429	1144	448	word_1_88	
2003ABE.pdf-2.png	word_1_89	ocrx_word	APR	1196	429	1256	448	word_1_89	
2003ABE.pdf-2.png	word_1_90	ocrx_word	MAY	1312	429	1371	448	word_1_90	
2003ABE.pdf-2.png	word_1_91	ocrx_word	JUN	1422	429	1480	448	word_1_91	
2003ABE.pdf-2.png	word_1_92	ocrx_word	JUL	1538	429	1595	448	word_1_92	
2003ABE.pdf-2.png	word_1_93	ocrx_word	AUG	1644	429	1704	448	word_1_93	
2003ABE.pdf-2.png	word_1_94	ocrx_word	SEP	1750	429	1807	448	word_1_94	
2003ABE.pdf-2.png	word_1_95	ocrx_word	OCT	1869	429	1927	448	word_1_95	
2003ABE.pdf-2.png	word_1_96	ocrx_word	NOV	1976	429	2036	448	word_1_96	
2003ABE.pdf-2.png	word_1_97	ocrx_word	DEC	2081	429	2139	448	word_1_97	
2003ABE.pdf-2.png	word_1_98	ocrx_word	YEAR	2229	430	2308	449	word_1_98	
2003ABE.pdf-2.png	word_1_99	ocrx_word	NORMA.4	238	475	357	494	word_1_99	
2003ABE.pdf-2.png	word_1_100	ocrx_word	DAILY	379	475	477	494	word_1_100	
2003ABE.pdf-2.png	word_1_101	ocrx_word	MAXIMUM	498	475	638	494	word_1_101	
2003ABE.pdf-2.png	word_1_102	ocrx_word	30	782	475	817	494	word_1_102	
2003ABE.pdf-2.png	word_1_103	ocrx_word	35.0	854	475	929	494	word_1_103	
2003ABE.pdf-2.png	word_1_104	ocrx_word	38.7	971	475	1046	494	word_1_104	
2003ABE.pdf-2.png	word_1_105	ocrx_word	48.7	1082	475	1157	494	word_1_105	
2003ABE.pdf-2.png	word_1_106	ocrx_word	60.1	1194	475	1268	494	word_1_106	
2003ABE.pdf-2.png	word_1_107	ocrx_word	70.9	1305	475	1379	494	word_1_107	
2003ABE.pdf-2.png	word_1_108	ocrx_word	79.3	1416	475	1489	494	word_1_108	
2003ABE.pdf-2.png	word_1_109	ocrx_word	83.9	1527	475	1601	494	word_1_109	
2003ABE.pdf-2.png	word_1_110	ocrx_word	81.7	1638	475	1712	494	word_1_110	
2003ABE.pdf-2.png	word_1_111	ocrx_word	74.0	1749	475	1823	494	word_1_111	
2003ABE.pdf-2.png	word_1_112	ocrx_word	62.9	1860	475	1934	494	word_1_112	
2003ABE.pdf-2.png	word_1_113	ocrx_word	51.2	1971	475	2044	494	word_1_113	
